,1st flr sf,2nd flr sf,bedroom abvgr,bldg type,bsmt full bath,bsmt half bath,central air,condition 1,condition 2,electrical,enclosed porch,exter cond,exter qual,exterior 1st,exterior 2nd,fireplaces,full bath,functional,garage cars,gr liv area,half bath,heating,heating qc,id,kitchen abvgr,kitchen qual,land contour,land slope,lot area,lot config,lot shape,ms subclass,ms zoning,open porch sf,overall cond,overall qual,paved drive,roof matl,roof style,saleprice,screen porch,street,totrms abvgrd,total bsmt sf,utilities,wood deck sf,year built,year remod/add,baths,overall,outside area,condition,exter_net_quality,exterior cover,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_npkvill,neighborhood_nwames,neighborhood_noridge,neighborhood_nridght,neighborhood_oldtown,neighborhood_swisu,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_timber,neighborhood_veenker,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,house style_1.5unf,house style_1story,house style_2.5fin,house style_2.5unf,house style_2story,house style_sfoyer,house style_slvl
1714,864,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,864,0,0,1,2193,1,1,HLS,0,8172,Inside,0,20,0,0,5,4,1,0,1,79275.0,0,0,5,864.0,0,196,1955,1955,2.0,20,196,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1715,1484,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1484,0,0,1,2262,1,1,HLS,0,9037,Inside,0,20,0,33,5,8,0,0,1,265900.0,0,0,6,1476.0,0,120,2006,2006,2.0,40,153,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1716,790,0,2,0,0.0,0.0,1,1,1,0,0,1,1,1,1,0,1,0,1.0,790,0,0,1,1528,1,1,Bnk,0,6292,Inside,0,30,0,141,5,6,0,0,1,91000.0,0,0,4,768.0,0,0,1930,1950,1.0,30,141,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1717,946,988,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1934,1,0,1,370,1,1,Lvl,0,11900,Inside,0,60,0,176,6,5,1,0,1,185000.0,200,0,6,1122.0,0,0,1977,1977,4.0,30,376,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1718,1150,0,3,0,1.0,0.0,0,1,1,1,0,1,1,1,1,0,1,0,1.0,1150,0,0,1,2629,1,1,Lvl,0,7945,Inside,0,20,0,0,6,5,0,0,1,141000.0,0,0,6,1150.0,0,0,1959,1959,2.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1719,1582,570,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2152,1,0,1,1703,1,1,Lvl,0,16659,Corner,0,60,0,368,5,8,0,0,1,260116.0,0,0,7,1582.0,0,0,2007,2008,3.0,40,368,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1720,672,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,672,0,0,1,793,1,1,Lvl,0,9340,Inside,0,30,0,113,6,4,1,0,1,113000.0,0,0,4,672.0,0,0,1941,1950,2.0,24,113,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1721,1511,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1511,0,0,1,1429,1,1,Lvl,0,11454,Corner,1,80,0,42,5,8,0,0,1,225000.0,0,0,6,1401.0,0,168,1995,1995,3.0,40,210,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1722,793,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,793,0,0,1,648,1,0,Lvl,0,8480,Corner,0,30,0,0,6,5,0,0,1,113000.0,0,0,4,793.0,0,0,1945,1950,2.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1723,1096,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,1096,0,0,1,279,1,1,Lvl,0,6305,Inside,0,80,0,0,6,6,0,0,1,125200.0,0,0,5,1008.0,0,0,1975,1975,2.0,36,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1724,958,1142,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,2,0,3.0,2100,1,0,1,1705,1,1,Lvl,0,9709,Inside,0,60,0,104,5,8,0,0,1,319500.0,0,0,8,918.0,0,172,2007,2007,4.0,40,276,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1725,1048,510,3,0,1.0,0.0,0,1,1,1,0,1,1,1,1,1,1,0,1.0,1558,1,0,1,1257,1,1,Bnk,0,10930,Inside,0,50,0,0,6,5,0,0,1,140000.0,0,0,6,913.0,0,0,1945,1950,3.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1726,1650,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,2,1,0,2.0,1650,0,0,1,2894,1,1,Low,1,50102,Inside,0,20,0,0,5,6,0,1,1,250764.0,138,0,6,1632.0,0,0,1958,1958,2.0,30,138,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1727,948,1140,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2088,1,0,1,1062,1,1,Lvl,0,8899,Inside,0,60,0,24,5,8,0,0,1,250000.0,0,0,10,948.0,0,100,2007,2007,3.0,40,124,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1728,768,768,3,0,0.0,0.0,0,0,1,0,0,1,1,1,1,1,2,0,2.0,1536,1,0,1,1729,1,1,Lvl,0,10237,Inside,0,60,0,38,5,6,0,0,1,176000.0,0,0,6,768.0,0,100,2005,2006,3.0,30,138,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1729,1721,0,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,3,1,0,2.0,1721,0,0,1,1925,1,1,Lvl,0,9736,Inside,0,20,0,0,6,6,0,0,1,174850.0,0,0,8,1331.0,0,0,1957,1969,1.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1730,804,744,3,1,0.0,1.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1548,1,0,1,415,1,1,Lvl,0,2364,Inside,0,160,0,0,5,6,0,0,1,147000.0,0,0,7,804.0,0,108,1978,1978,4.0,30,108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1731,918,0,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,1.0,918,0,0,1,78,1,1,Lvl,0,7892,Inside,0,120,0,0,5,6,0,0,1,99500.0,0,0,5,918.0,0,28,1979,1979,2.0,30,28,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1732,1365,1325,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,2690,1,0,1,428,1,1,Lvl,0,12350,Inside,0,60,0,197,5,9,0,0,1,398800.0,0,0,8,1365.0,0,0,2009,2009,4.0,45,197,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1733,953,694,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1647,1,0,1,1756,1,1,Lvl,0,7917,Inside,0,60,0,40,5,6,0,0,1,175000.0,0,0,7,953.0,0,0,1999,2000,3.0,30,40,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1734,825,0,2,0,0.0,1.0,0,1,1,1,0,1,1,1,1,0,1,0,1.0,825,0,0,1,1280,1,1,Lvl,0,7200,Inside,0,20,0,0,7,5,0,0,1,109500.0,0,0,4,825.0,0,0,1954,1954,2.0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1735,1657,0,3,0,0.0,1.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1657,0,0,1,1928,1,1,Lvl,0,12155,Inside,1,20,0,0,3,6,0,0,1,163500.0,147,0,7,1657.0,0,0,1970,1970,3.0,18,147,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1736,788,0,2,0,0.0,0.0,0,1,1,1,0,1,1,1,1,2,1,0,0.0,788,0,0,1,2671,1,1,Lvl,0,7446,Corner,0,30,0,0,5,4,0,0,1,100000.0,0,0,4,788.0,0,0,1941,1950,1.0,20,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1737,1520,1306,3,0,1.0,0.0,0,1,1,0,186,1,1,1,1,3,2,0,3.0,2826,1,0,1,2501,1,1,HLS,1,11025,Inside,0,60,0,208,5,8,0,0,1,334000.0,0,0,9,1334.0,0,177,1992,1993,4.0,40,385,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1738,864,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,864,0,0,1,225,1,1,Lvl,0,7832,Inside,0,20,0,0,5,5,0,0,1,137250.0,0,0,4,864.0,0,226,1968,1968,2.0,25,226,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1739,1392,1070,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2462,1,0,1,2317,1,1,HLS,0,19378,Corner,0,60,0,132,5,7,0,0,1,320000.0,0,0,9,1392.0,0,239,2005,2006,4.0,35,371,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1740,1287,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1287,0,0,1,160,1,1,Lvl,0,9830,Corner,0,20,0,17,7,5,0,0,1,162000.0,182,0,7,1063.0,0,364,1959,2006,2.0,35,563,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1741,1478,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1478,1,0,1,100,1,1,Lvl,0,4403,Inside,1,20,0,144,5,7,0,0,1,222000.0,0,0,7,1470.0,0,0,2009,2009,4.0,35,144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1742,698,644,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1342,1,0,1,482,1,1,Lvl,0,8174,Inside,0,60,0,56,5,7,0,0,1,178000.0,0,0,7,698.0,0,100,2003,2003,4.0,35,156,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1743,804,0,2,0,1.0,0.0,0,1,1,0,154,1,1,1,1,2,1,0,1.0,804,0,0,1,177,1,1,Lvl,0,7200,Corner,0,30,0,0,7,5,0,0,1,119000.0,0,0,4,788.0,0,0,1940,1992,2.0,35,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1744,876,936,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,1.0,1812,0,0,1,1971,1,1,Lvl,0,7590,Inside,0,60,0,168,5,5,0,0,1,169500.0,0,0,8,864.0,0,0,1962,1962,2.0,25,168,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1745,980,1276,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2256,1,0,1,484,1,1,Lvl,0,8795,Inside,0,60,0,54,5,7,0,0,1,236000.0,0,0,8,952.0,0,224,2000,2000,3.0,35,278,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1746,1648,0,2,1,1.0,1.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1648,0,0,1,1561,1,1,HLS,1,3843,Inside,0,120,0,53,5,8,0,0,1,294464.0,0,0,5,1596.0,0,162,2007,2008,4.0,40,215,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1747,1092,1020,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,2,2,0,2.0,2112,1,0,1,992,1,1,Lvl,0,11075,Inside,0,60,0,0,5,6,0,0,1,206900.0,0,0,9,952.0,0,280,1969,1969,3.0,30,280,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1748,956,1128,4,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,2084,1,0,1,73,1,1,Lvl,0,10142,Inside,0,60,0,45,5,7,0,0,1,233000.0,0,0,8,956.0,0,0,2004,2004,4.0,35,45,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1749,1032,0,2,0,0.0,0.0,1,1,1,1,112,1,1,1,1,0,1,0,1.0,1032,0,0,1,2646,1,1,Lvl,0,7741,Inside,0,30,0,0,5,6,0,0,1,108000.0,0,0,5,1032.0,0,0,1924,1950,1.0,30,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1750,680,790,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1470,1,0,1,994,1,1,Lvl,0,8139,Inside,0,60,0,49,5,6,0,0,1,165000.0,0,0,7,680.0,0,192,1995,1996,3.0,30,241,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1751,1040,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1040,1,0,1,2138,1,1,Lvl,0,8982,CulDSac,0,20,0,0,5,5,0,0,1,134900.0,0,0,5,1040.0,0,0,1977,1977,2.0,25,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1752,884,0,2,0,0.0,0.0,0,1,1,0,136,1,1,0,0,0,1,0,1.0,884,0,0,1,2013,1,1,Lvl,0,6120,Inside,0,45,0,0,7,5,0,0,1,113000.0,0,0,5,884.0,0,0,1939,1950,1.0,35,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1753,1097,0,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1097,1,0,1,2126,1,1,Low,1,16561,Inside,1,20,0,0,5,5,0,0,1,147900.0,0,0,6,1097.0,0,306,1996,1996,3.0,25,306,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1754,864,0,2,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,0.0,864,0,0,1,898,1,1,Lvl,0,4060,Corner,0,30,0,96,8,5,0,0,1,99900.0,0,0,4,864.0,0,0,1922,1950,1.0,40,96,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1755,855,601,4,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1456,1,0,1,1048,1,1,Lvl,0,2308,FR2,0,160,0,0,6,6,0,0,1,143000.0,0,0,7,855.0,0,0,1975,1975,3.0,36,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1756,816,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1176,0,0,1,2676,1,1,Lvl,0,6240,Inside,0,50,0,0,6,6,0,0,1,114500.0,0,0,6,816.0,0,112,1934,1950,1.0,36,112,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1757,941,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,1,0,1.0,941,0,0,1,2498,1,1,Lvl,0,8789,Inside,0,20,0,0,6,5,0,0,1,129200.0,0,0,6,912.0,0,64,1967,1967,1.0,30,64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1758,1652,0,2,1,1.0,1.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1652,0,0,1,1560,1,1,HLS,1,5587,Inside,0,120,0,53,5,8,0,0,1,392500.0,0,0,5,1600.0,0,162,2008,2008,4.0,40,215,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1759,1188,1152,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,2,2,0,1.0,2340,0,0,1,296,1,1,Lvl,0,9042,Inside,0,70,0,60,9,7,0,0,1,266500.0,0,0,9,1152.0,0,0,1941,2006,2.0,63,60,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1760,751,631,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1382,1,0,1,354,1,1,Lvl,0,8923,Inside,0,80,0,0,5,7,0,0,1,177500.0,0,0,7,384.0,0,256,1998,1998,3.0,35,256,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1761,1008,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1008,0,0,1,970,1,1,Lvl,0,12518,Inside,0,20,0,0,7,5,0,0,1,139500.0,0,0,6,1008.0,0,144,1968,1968,1.0,35,144,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1762,608,788,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1396,1,0,1,884,1,1,Lvl,0,11069,Corner,0,60,0,36,5,6,0,0,1,170000.0,0,0,6,608.0,0,100,2007,2007,3.0,30,136,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1763,845,1309,5,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,2154,1,0,1,1894,1,1,Lvl,0,8800,Inside,0,60,0,0,7,6,0,0,1,224500.0,161,0,8,845.0,0,0,1964,1997,3.0,42,161,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1764,1105,1295,4,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,3,0,3.0,2400,1,0,1,450,1,1,Lvl,0,13262,Inside,0,60,0,40,5,8,0,0,1,290000.0,0,0,10,1082.0,0,114,2003,2004,4.0,40,154,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1765,1226,592,4,0,0.0,0.0,0,1,1,1,0,0,1,1,1,2,1,0,1.0,1818,1,0,1,2031,1,1,Lvl,0,7758,Corner,0,50,0,0,4,7,0,0,1,169500.0,184,0,7,1040.0,0,0,1931,1950,2.0,28,184,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1766,1710,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,2.0,1710,0,0,1,949,1,1,Lvl,0,12118,CulDSac,0,20,0,48,5,7,0,0,1,240000.0,180,0,7,1710.0,0,100,2004,2005,2.0,35,328,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1767,1150,0,2,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,1.0,1150,0,0,1,1907,1,1,Lvl,0,9600,Inside,0,20,0,0,6,5,0,0,1,144000.0,175,0,6,1078.0,0,0,1955,1955,2.0,30,175,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1768,1127,850,4,0,0.0,1.0,0,1,1,0,0,1,1,1,1,1,1,0,2.0,1977,1,0,1,1906,1,1,Lvl,0,9500,Corner,0,60,0,52,6,6,0,0,1,165000.0,0,0,9,816.0,0,0,1964,1978,3.0,36,52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1769,1332,0,2,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1332,0,0,1,549,1,1,Lvl,0,7175,Inside,0,120,0,60,5,6,0,0,1,145000.0,0,0,5,1332.0,0,0,1990,1991,2.0,30,60,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1770,1298,0,3,0,0.0,0.0,0,1,1,0,0,0,1,1,1,0,2,0,2.0,1298,0,0,1,243,1,1,Lvl,0,11200,CulDSac,0,20,0,144,3,5,1,0,1,114000.0,0,0,5,1250.0,0,0,1964,1964,2.0,15,144,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1771,1973,0,3,0,0.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1973,0,0,1,1697,1,1,Lvl,0,14226,Corner,0,20,0,45,5,8,0,0,1,395000.0,0,0,9,1935.0,0,315,2006,2006,2.0,40,360,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1772,525,567,3,1,0.0,0.0,0,1,1,0,0,1,1,1,1,0,1,0,2.0,1092,1,0,1,2365,1,1,Lvl,0,2760,Inside,0,160,0,0,5,6,0,0,1,105500.0,0,0,6,525.0,0,0,1973,1973,2.0,30,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1773,1036,880,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,1,2,0,3.0,1916,1,0,1,310,1,1,Lvl,0,11050,Inside,0,60,0,70,5,8,0,0,1,254900.0,0,0,8,1049.0,0,0,1998,1999,4.0,40,70,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1774,1238,0,3,0,0.0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,1.0,1238,1,0,0,1961,1,1,Lvl,0,7200,Inside,0,20,0,171,3,5,0,0,1,102000.0,0,0,6,864.0,0,0,1950,1950,2.0,15,171,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1775,944,896,3,0,1.0,0.0,0,1,1,0,0,1,1,1,1,0,2,0,2.0,1840,1,0,1,849,1,1,Lvl,0,12420,Inside,0,60,0,45,5,7,0,0,1,230000.0,0,0,6,944.0,0,0,2001,2001,4.0,35,45,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
